,name,breed,gender,age,size,province,can_travel,urgent_adoption,needs_vet_care,is_vaccinated,is_dewormed,is_healthy,is_sterilized,is_identified,has_microchip,has_passport,good_with_children,good_with_cats,good_with_dogs,is_affectionate,is_hyperactive,is_fearful,is_sociable,is_calm,is_sedentary,description_1,description_2,img_url,info_url
8893,MOWGLI,Cruce pitbull,Macho,4.0,Mediano,Murcia,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,Abandonado por su anterior propietario lleva ya mucho tiempo en la perrera y ya le toca una familia,,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/abc89d9d-fd7b-4bd1-90e9-d6de532a6313-67923c9e67c17466223740.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/mowgli+/8893
8915,Mindy,Mestizo,Hembra,9.0,Mediano,Alicante,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,,"Mindy (cruce de galgo) llego con Molly (cruce de pastor belga) son dos perritas que han llegado a nosotros por una triste historia.. su dueño , el que las queria con el alma fallecio de forma repentina... ellas se han quedado sin nadie que pueda cuidar de ellas.. son perras geniales , sociables, acostumbradas a un piso, y super cariñosas y obedientes... Por su edad, tamaño y color.. no tendran facil su adopcion.. Seria genial que se fueran juntas, pero si tiene que ser por separado no importa.. lo importante es que vuelvan al calor de un hogar... Pasean con correa, sociables con perros y gente , no testadsas con gatos.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2025-01-24-at-11-51-17-679371a25ee88944385442.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/alicante/perro/hembra/mindy+/8915
892,CORTÉS,Mastín,Macho,6.0,Gigante,Toledo,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,"A Cortés lo fuimos a buscar. Estaba atado a una torre eléctrica en la carretera. ¿Quién abandona a un perro así? Nos costó mucho acercarnos a él porque no se fiaba de nadie… normal, la última vez que había visto a alguien allí fue a quien lo quiso dejar morir así atado. Cortes es un oso amoroso. Aunque entró en prote muy inseguro y con miedo, y su manera de expresarlo era echándose para adelante cuando se sentía invadido; actualmente, gracias a nuestros voluntarios ha mejorado muchísimo. Al principio con los desconocidos le cuesta, no sabe cuáles son sus intenciones; pero pasa a ser un superosito ,supercariñoso y juguetón a medida que gana confianza. Con los perros convive sin problemas aunque no sea precisamente el perro más juguetón. En general, es muy independiente, va muy a su rollo, pero tampoco tiene problema en dejar claro a un perro que está molestando. Es un perro muy protector cuando hace vínculo por lo que sus guías tienen que tener experiencia, saber llevarlo y enseñarle que no hace falta que proteja a nadie. Le encanta ser la falda de sus guías, andar allá donde ellos vaya, con su tranquilidad pero su fuerza. Si te has enamorado de este bollito, escríbenos. ¡Cortés está esperando su oportunidad! ❤️Para ADOPCIÓN rellena el formulario: https://goo.gl/forms/CzmkbzfE6HrFQXsR2 🏠Para ACOGIDA: https://goo.gl/forms/eAmOvkdw2JPo3JAt2 🧔🏻🐶Para APADRINAR: https://goo.gl/forms/wIwXNmLOe3iogggT2 ℹ️Para más INFO: adoptaysalvaunavida.org doghorsecity.org",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-9084-6623658575ed6611695372.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/macho/cort%C3%A9s/892
893,SHIRKAN,Mastín,Macho,7.0,Gigante,Toledo,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,"Esta es la triste historia de Shirkan, un mastín que creció en un hogar. Pero su dueño no sabía como educarle. No sabía como tratarle y lo hizo golpeándole. Consecuencia lógica es que el cachorro en algún momento decidió que era suficiente. O aprendió de su dueño. Según él, el perro era agresivo así que la solución fácil fue ir a un veterinario y decirle que lo sacrificaran. Damos las gracias al veterinario que no permitió esto y nos avisó. Lleva ya tres años con nosotros y la verdad es que el perro no es agresivo. Ha aprendido que puede confiar en que no le pegaremos. Ha aprendido a conocer otro tipo de humanos. Y si bien es un perro con carácter, eso no le convierte en malo. Solo hay que saber tratarle bien y eso no es tan difícil 😊 Shirkan busca hogar que cuidar, busca familia con la que convivir y tener su espacio para disfrutar! ❤️Para ADOPCIÓN rellena el formulario: https://goo.gl/forms/CzmkbzfE6HrFQXsR2 🏠Para ACOGIDA: https://goo.gl/forms/eAmOvkdw2JPo3JAt2 🧔🏻🐶Para APADRINAR: https://goo.gl/forms/wIwXNmLOe3iogggT2 ℹ️Para más INFO: adoptaysalvaunavida.org doghorsecity.org",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-9088-662367dc89062562936882.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/macho/shirkan/893
8951,Euro,Pinscher,Macho,1.0,Pequeño,Valladolid,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,"Nuestro pequeño fue entregado en agosto por una persona al centro de protección animal de Valladolid. Llegó aterrado porque, según pudimos averiguar, su dueño le maltrataba y trataba a patadas, y en cuanto intentaban manipularle se tiraba a morder a todos los trabajadores. Euro fue primeramente a nuestro refugio, donde empezamos a trabajar en su socialización, queríamos que confiara en las personas y en seguida empezó a movernos la colita y a ponerse muy contento con los paseos. Desde que llegó tenía unas diarreas horribles que estuvimos tratando sin resultado, hasta que un día vimos que Euro empezaba a hincharse por la zona del abdomen. Rápidamente le hicimos pruebas y se vio que tenía aproxima dos litros de líquido en el abdomen, su albúmina estaba por los suelos y tenía todo el sistema digestivo inflamadisimos, y su diagnóstico apuntaba a una enteropatia perdedora de proteínas, que hace que su cuerpo no absorba las proteínas. En estos meses hemos conseguido encontrar una alimentación que a euro le funciona (no puede tomar nada que no sea eso) y también hemos logrado estabilizar su medicación al mínimo posible, aunque tendrá que tomar corticoides de por vida. Su carácter ha cambiado y es un perrito simpático que convive en familia con humanos, perros y gatos sin problema, pero al que hay que tratar con mucho tacto porque todavía no ha podido olvidar los malos tratos que recibió en su vida anterior. Euro tiene un año y medio y es un pinscher de cerca de 5 kilos. Se encuentra en Valladolid, pero puede ser adoptado en toda España (NO SE ENVÍA) Si quieres que forme parte de tu familia, sin importarte su enfermedad, y estás dispuesto a seguir sus pautas de alimentación y darle sus cuidados veterinarios escribe a beatriz@propatas.es",Euro en adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20241006-wa0018-6795d5de59494755139689.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/macho/euro/8951
8953,Perla,Perro de aguas,Hembra,14.0,Mediano,Valladolid,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,"Perla es una perrita que se quedo huérfanos hace un par de semanas y tuvo que venir a nuestro refugio. Tiene 13 años y pesa 12 kilos, es muy tranquila y pasea muy bien y en casa le encanta estar tumbado calentita durmiendo. Se entregará en adopción con chip, pasaporte, desparasitada, vacunada y esterilizada. Contacto alba@propatas.es",Perla en adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/fb-img-1737873200889-6795d8442b99d880943627.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/hembra/perla/8953
8967,ROCCO,Cruce de Chow-chow con pastor alemán,Macho,11.0,Grande,Madrid,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,,"Abuelete tierno a más no poder, super sociable con todo, aguanta carros y carretes sin un mal gesto. Es un amor",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/rocco-margaritas-67960e1836c27235670916.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/rocco/8967
8970,DANA,Amstaff,Hembra,2.0,Mediano,Toledo,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,"Nuestra Dana es una pequeña algo tímida al principio pero no tarda en coger confianza y mostrarse cariñosa y mimosa. Le encanta correr, jugar y dar paseos. Convive con el resto de perros del refugio sin, suele estar un poco a lo suyo. Lleva ya un año en el refugio y se merece vivir en un hogar.",Amstaff hembra nacida el 01/2023 (20-25kg aprox.),https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-67962fda96711718380543.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/hembra/dana+/8970
8973,BAMBA,Pastor alemán,Hembra,1.0,Mediano,Toledo,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,"Bamba es una perrita activa y con mucha energía. Necesita liberar esa energía que tiene para mantenerse más relajada en el día a día y en la convivencia con el resto de perretes, por lo que sería ideal una familia activa que le marque pautas y normas. Es una pequeña muy simpática y cariñosa.",Pastor alemán hembra nacida el 08/2023 (20-25kg),https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-67963323c5bbc216583977.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/hembra/bamba+/8973
8975,BLAU,Cruce de Pitbull,Macho,4.0,Mediano,Toledo,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,"Blau llegó a la protectora hace ya 3 años, siendo tan solo un cachorro de apenas un año de edad. Llegó sin conocer nada de la vida más allá de una cadena metálica ya que se había pasado sus meses de vida atado, algo que le ha marcado su carácter. Es un perrete alegre y divertido que necesita un guía firme que le aporte seguridad y confianza, y que a través de juegos y chuches establezca con Blau un vínculo trabajando la obediencia. De esta forma conseguirá mantenerse relajado en situaciones de alboroto. Blau necesita de momento ser hijo único en una familia comprometida con su educación, que dedique cada día un ratito a trabajar con él y que sepa enseñarle desde el respeto. ¿Serás tú quien de una oportunidad a este pequeño? Blau te necesita.",Cruce de Pitbull nacido el 04/2021 (25kg aprox.),https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-67963503736db452713386.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/macho/blau+/8975
8986,SOFÍA,Galgo,Hembra,8.0,Mediano,Toledo,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,"Sofía es una galguita de personas. Le encanta tener a gente cerca con la que interaccionar y conseguir que le den mil mimos y caricias. Crea vínculo en seguida y con un poco de cariño y atenciones, la tienes siguiéndote a donde quieras sin separarse de ti. Convive con el resto de perros del refugio , es independiente y prefiere “estar a lo suyo” sin que la molesten. Sofía necesita una persona a su lado, ¿Te animas a ser su media naranja humana?",Galga nacida el 02/2017 (20kg aprox.),https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-679682a447ff2624025103.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/hembra/sof%C3%ADa+/8986
8990,Gobe,Mestiza de pastor vasco,Hembra,10.0,Grande,Vizcaya,False,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,"🆘 urgente 🆘 busca un hogar 🏡 🐱 Esta peluda se llama Gobe y su compañera de vida murió y lo estaba pasando fatal sola. Esta desparasitada y vacuna con chip y esterilizada todo al día, esta sana de salud, tiene 10 años. Está belleza necesita una familia con urgencia pero que sea responsable y le dé mucho cariño, que ya bastante mal lo está pasando con la muerte de su familia como para ahora andar de un lado a otro, si te interesa adoptarlo o casa de acogida hasta el fin de sus días, contacta: 699 80 70 49. Sociable con personas y otros perros.Esta en Bizkaia.",Adopta una abuelita!!,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250123-122411-6796bced2bf04614306234.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/vizcaya/perro/hembra/gobe+/8990
90,Billy,Pitbull,Macho,8.0,Grande,Madrid,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Billy es un perrin noble y cariñoso. Merece la pena conocerlo. Necesita un hogar.,,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/NN79uploads-2fd29e8f72-ebda-44e5-8375-decd1d849cf3-2f160595546-4023622294356318-6760241358093133528-o-671d4912277bd741811145.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/billy/90
9017,MONTY,BORDER COLLIE,Macho,0.42,Mediano,Madrid,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,"Monty es un cachorrito de border collie con 4 meses. Actualmente se encuentra en una casa de acogida. Es sociable con perros y personas, no tiene miedos. Carácter típico de cachorro. ADOPCION SOLAMENTE EN MADRID O ALREDEDORES. NO SE CONTACTARÁ CON NADIE QUE NO CUMPLA ESTE REQUISITO. Si quieres adoptar a Monty, escríbenos un mail a adoptasecondlife@gmail.com 📩📝","Monty es un cachorrito de border collie con 4 meses. Actualmente se encuentra en una casa de acogida. Es sociable con perros y personas, no tiene miedos. Carácter típico de cachorro. ADOPCION SOLAMENTE EN MADRID O ALREDEDORES. NO SE CONTACTARÁ CON NADIE QUE NO CUMPLA ESTE REQUISITO. Si quieres adoptar a Monty, escríbenos un mail a adoptasecondlife@gmail.com 📩📝",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2025-03-27-at-13-56-37-67e54f18a7cc2912815399.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/monty/9017
9018,BROWN,Podenco,Macho,2.0,Mediano,Córdoba,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,"Este precioso podenco busca una familia que lo adore para siempre. Si quieres adoptar, apadrinar o acoger a este bombón ponte en contacto con la protectora dejanhuella@gmail.com o contacta con nosotros en los teléfonos 608 53 69 79/ 633 26 17 87. Se encuentra en Montilla (Córdoba), pero se envía a cualquier provincia siempre que el transporte llegue a tu ciudad.","Sexo: macho Raza: podenco Fecha de Nacimiento: 1.6.2023 Peso est.adulto: unos 10 kg Carácter: Podenco activo, cariñosa, alegre y simpática.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250126-wa0046-6797ee4de5f29792466062.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/macho/brown/9018
9028,Galgo SANTIAGO busca hogar,Galgo,Macho,3.0,Grande,Murcia,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,"Nombre: SANTIAGO Raza: Galgo Capa: Crema Sexo: Macho Castrado: Todavía no Fecha de nacimiento: 10.07.21 Altura: 70 cm Peso: 27.5 kilos Comportamiento con perros: Bien, muy sociable con otros perros. Muy juguetón. Comparte jaula con su amigo PANCHO Comportamiento con gatos: No comprobado Niños: Ok Carácter: Muy juguetón y cariñoso, tímido al principio Paseo con correa: Si, aunque desconfiado e inseguro al principio Historia: Encontrado solo en Jumilla en una zona de campo",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2025-05-14-at-18-14-48-6825b31bb4af7015855338.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/macho/galgo+santiago+busca+hogar+/9028
